p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.16265063645927e-20	-1.026376713	0.188	0.434	3.25518925195868e-16	NK	Pmp22
1.35109985358224e-20	-1.560392665	0.445	0.633	3.78280937005956e-16	NK	Sparcl1
1.42395702129892e-20	-1.078065801	0.142	0.39	3.98679486823272e-16	NK	Gstm5
1.81379086793993e-20	-1.172056659	0.064	0.297	5.0782516720582e-16	NK	Igf1r
2.03698704433009e-20	-1.113229901	0.388	0.585	5.70315632671538e-16	NK	Cd9
2.58734154132472e-20	-1.447332784	0.197	0.432	7.24403884740096e-16	NK	Klf4
6.25432472566213e-20	-1.677409216	0.224	0.449	1.75108583669088e-15	NK	Slc2a1
8.34625448010729e-20	-1.397285465	0.1	0.326	2.33678432934044e-15	NK	Crip2
1.16862610232603e-19	-1.297980333	0.23	0.458	3.27191936129242e-15	NK	Grn
1.51567250085595e-19	-1.404209951	0.355	0.543	4.2435798678965e-15	NK	Kif1b
4.36987383955004e-19	-1.955009878	0.182	0.397	1.22347727759722e-14	NK	Pltp
9.32706689199081e-19	-1.398111036	0.345	0.537	2.61139218841959e-14	NK	Gpm6b
1.18207015188511e-18	-1.343731284	0.676	0.792	3.30956001124793e-14	NK	Apod
1.35925349391412e-18	-1.516062902	0.061	0.28	3.80563793226074e-14	NK	Cald1
1.8229020724936e-18	-1.466907929	0.076	0.29	5.10376122256757e-14	NK	Tm4sf1
1.88220174939111e-18	-1.589167873	1	0.998	5.26978845794523e-14	NK	Plp1
2.21694445957038e-18	-1.638676473	0.485	0.639	6.20700109790515e-14	NK	Mag
3.46318553886632e-18	-1.706165399	0.679	0.749	9.69622687171793e-14	NK	Mal
4.03973799574681e-18	-1.402277629	0.355	0.54	1.13104584404919e-13	NK	Sept4
5.98695415173287e-18	-1.616351435	0.324	0.519	1.67622742340217e-13	NK	Atf3
6.35242543401955e-18	-1.439135756	0.245	0.453	1.77855207301679e-13	NK	Slc6a6
9.21024175279374e-18	-1.166355299	0.127	0.338	2.57868348594719e-13	NK	Shisa4
1.65406839315255e-17	-1.404096306	0.382	0.553	4.6310606871485e-13	NK	Fosb
8.15341295692665e-17	-1.185938667	0.179	0.379	2.28279255968032e-12	NK	Basp1
1.03009020212238e-16	-1.446148294	0.112	0.313	2.88404654790224e-12	NK	Pcp4l1
1.26565140703955e-16	-1.41492942	0.224	0.415	3.54357080942934e-12	NK	Ier3
2.90189933350426e-16	-1.562673856	0.339	0.512	8.12473775394522e-12	NK	Ifitm3
3.46816790804395e-16	-1.333448721	0.267	0.454	9.71017650894146e-12	NK	Ppp1r14a
5.45741085160876e-16	-1.185715495	0.076	0.271	1.52796589023342e-11	NK	Gsta4
7.87962739138023e-16	-1.167197767	0.088	0.281	2.20613807703864e-11	NK	Timp3
9.20876129245541e-16	-1.787426112	0.615	0.703	2.57826898666167e-11	NK	C1qa
1.03136072683563e-15	-1.296074775	0.461	0.584	2.88760376299441e-11	NK	Zfp36
1.11300292569783e-15	-1.212034069	0.291	0.48	3.1161855913688e-11	NK	Hmgcs1
2.08179228859339e-15	-1.407899502	0.158	0.358	5.82860204960378e-11	NK	Mafb
2.11483444831994e-15	-1.01405332	0.27	0.452	5.92111348840616e-11	NK	S100a16
2.72659196755329e-15	-1.030234314	0.145	0.349	7.63391219075571e-11	NK	Itgb5
3.49282387309615e-15	-1.10480909	0.173	0.363	9.7792082798946e-11	NK	Lpcat2
3.72996814706513e-15	-1.510568875	0.155	0.346	1.0443164818153e-10	NK	Mt2
5.54574370202378e-15	-1.596308089	0.106	0.293	1.55269732169262e-10	NK	Id1
6.22186912643721e-15	-1.220437528	0.376	0.534	1.74199891801989e-10	NK	Ctsz
1.19483821152972e-14	-1.005692444	0.261	0.446	3.3453080246409e-10	NK	Slc12a2
1.28668388859283e-14	-1.147795953	0.185	0.375	3.60245755128219e-10	NK	Cmtm5
2.24016334501202e-14	-1.368111514	0.379	0.527	6.27200933336464e-10	NK	Syt11
2.85043555880858e-14	-1.235657983	0.139	0.331	7.98064947755227e-10	NK	Adamts1
3.14855722525975e-14	-1.687758927	0.161	0.339	8.81533051928226e-10	NK	Hspb1
3.90449285151228e-14	-1.114251783	0.1	0.277	1.09317990856641e-09	NK	Edil3
4.39540089349939e-14	-1.005272016	0.203	0.394	1.23062434216196e-09	NK	Grb14
5.6935725888679e-14	-1.279795252	0.203	0.376	1.59408645343123e-09	NK	Ptprd
8.45873539207724e-14	-1.573510701	0.573	0.654	2.36827673507379e-09	NK	Aplp1
1.14235461740487e-13	-1.069162727	0.221	0.4	3.19836445781016e-09	NK	Pllp
1.46929943321177e-13	-1.104539254	0.085	0.258	4.11374455310631e-09	NK	Abcg2
1.5822961257086e-13	-1.221637104	0.336	0.486	4.43011269275893e-09	NK	Fez1
2.3522928110159e-13	-1.277987754	0.167	0.341	6.58594941228232e-09	NK	Fcrls
2.78128198929033e-13	-1.022340099	0.415	0.531	7.78703331361506e-09	NK	Bin1
4.21226397226384e-13	-1.975871315	0.221	0.38	1.17934966695443e-08	NK	Igfbp7
6.36922313597433e-13	-1.105004236	0.118	0.289	1.78325509361009e-08	NK	Tmem119
9.21914037472717e-13	-1.406583493	0.161	0.326	2.58117492211611e-08	NK	Id3
1.40648705539407e-12	-1.244122082	0.57	0.658	3.93788245769231e-08	NK	Cryab
1.43240545695545e-12	-1.356529027	0.506	0.612	4.01044879838386e-08	NK	Car2
1.45035639691687e-12	-1.071095751	0.191	0.361	4.06070784008786e-08	NK	Ttll7
1.82763750237825e-12	-1.086551025	0.212	0.382	5.11701947915862e-08	NK	Olig1
1.95282011899798e-12	-1.920346024	0.282	0.433	5.46750576917054e-08	NK	Ly6c1
2.39039566301622e-12	-1.105034774	0.121	0.286	6.69262977731282e-08	NK	Epas1
2.76202166174309e-12	-1.143414258	0.109	0.273	7.7331082485483e-08	NK	Slc9a3r2
3.863525697653e-12	-1.078051826	0.155	0.313	1.08170992482889e-07	NK	Pcdh9
4.471460821376e-12	-1.061003049	0.115	0.271	1.25191960076885e-07	NK	Mapt
5.99515122602114e-12	-1.275951688	0.439	0.555	1.6785224402614e-07	NK	Cldn11
9.1256817883382e-12	-1.663658103	0.497	0.588	2.55500838709893e-07	NK	C1qc
9.72076763387079e-12	-1.027929768	0.188	0.346	2.72162052213114e-07	NK	Unc93b1
1.0384712456534e-11	-2.07944325	0.158	0.309	2.90751179358039e-07	NK	Flt1
1.26437789466076e-11	-1.057262776	0.209	0.372	3.54000522947119e-07	NK	Cd83
1.4871899457396e-11	-1.27904381	0.415	0.537	4.16383441008173e-07	NK	Sptbn1
1.83823487761156e-11	-1.342436379	0.361	0.486	5.14669001033684e-07	NK	Csf1r
1.93221304788933e-11	-1.223801966	0.17	0.326	5.40981009148055e-07	NK	Pex5l
2.0184308227992e-11	-1.526744373	0.636	0.704	5.6512026176732e-07	NK	Hexb
2.30532212732448e-11	-1.098889613	0.345	0.48	6.45444089208307e-07	NK	Enpp2
2.49722011711983e-11	-1.409932665	0.297	0.43	6.99171688391209e-07	NK	Trem2
2.53652105921911e-11	-1.469938244	0.155	0.314	7.10175166160167e-07	NK	Hspa1a
3.52261364867159e-11	-1.266665693	0.782	0.801	9.86261369355071e-07	NK	Mbp
3.79738528623698e-11	-1.564467183	0.655	0.706	1.06319193244063e-06	NK	C1qb
4.8742759088082e-11	-1.484585307	0.927	0.949	1.36469976894812e-06	NK	Ptgds
8.02466027682851e-11	-1.677845272	0.136	0.278	2.24674438430645e-06	NK	Slco1a4
1.23110269567649e-10	-1.277665269	0.112	0.26	3.44684132735504e-06	NK	Ramp2
1.33259937431231e-10	-1.086655508	0.542	0.598	3.7310117281996e-06	NK	Dusp1
1.44050249164141e-10	-1.181276645	0.167	0.325	4.03311887609762e-06	NK	Ndrg2
2.2793969382699e-10	-1.091265363	0.148	0.3	6.38185554776806e-06	NK	Cd14
2.2920820328092e-10	-1.184581663	0.458	0.565	6.41737127545921e-06	NK	Qdpr
5.72680455409936e-10	-1.040182805	0.148	0.287	1.60339073905674e-05	NK	Siglech
6.20295117045543e-10	-1.351727066	0.3	0.424	1.73670226870411e-05	NK	Ermn
6.37087844018515e-10	-1.683116635	0.7	0.713	1.78371854568304e-05	NK	Ctss
8.59889668205949e-10	-1.160073104	0.297	0.437	2.40751909304302e-05	NK	S100b
1.03441215618354e-09	-1.301615137	0.336	0.45	2.89614715488266e-05	NK	Mog
1.15885598021535e-09	-1.187721687	0.33	0.452	3.24456497340695e-05	NK	Tubb4a
1.46010863151676e-09	-1.315492582	0.703	0.716	4.08801214652063e-05	NK	Cnp
1.60532550053115e-09	-1.730655713	0.133	0.27	4.49459033638711e-05	NK	Cxcl12
2.20373889431901e-09	-1.218881426	0.2	0.33	6.17002815631436e-05	NK	P2ry12
4.3229456076272e-09	-1.325980407	0.127	0.252	0.000121033831122346	NK	Slco1c1
4.9399967831869e-09	-1.175919563	0.239	0.367	0.000138310029935667	NK	Ly86
2.53168204760617e-08	-1.898584281	0.324	0.432	0.000708820339688774	NK	Cldn5
4.15490827963888e-08	-1.02994043	0.203	0.324	0.00116329122013329	NK	Olfml3
4.18953142421562e-08	-1.609929852	0.176	0.291	0.00117298500815189	NK	Spock2
5.71106878843492e-08	-1.604128103	0.364	0.467	0.00159898503938601	NK	Atp1a2
7.2079615971791e-08	-1.102823289	0.318	0.424	0.0020180850879782	NK	Tspan2
1.09607544208491e-07	-1.325066239	0.252	0.384	0.00306879202274934	NK	Aldoc
2.3397930030473e-07	-1.093761072	0.345	0.437	0.00655095244993183	NK	Ugt8a
2.56301658414837e-07	-1.147026453	0.185	0.301	0.00717593383229861	NK	Clu
6.80988328940077e-07	-1.304780225	0.179	0.288	0.0190663112336643	NK	Atp1b2
0	5.10284460455906	0.668	0.059	0	Macrophages	Cxcl2
0	4.85160670562578	0.981	0.238	0	Macrophages	Lyz2
0	4.61609098146217	0.896	0.017	0	Macrophages	Pf4
0	4.18061070594852	0.349	0.019	0	Macrophages	H2-Aa
0	3.86368155468859	0.327	0.017	0	Macrophages	H2-Eb1
0	3.73944433848232	0.782	0.009	0	Macrophages	Mrc1
0	3.53651379165457	0.697	0.018	0	Macrophages	Wfdc17
0	3.16900514791088	0.787	0.004	0	Macrophages	Ms4a7
0	2.77488351958658	0.755	0.095	0	Macrophages	Dab2
0	2.61464026876906	0.705	0.004	0	Macrophages	F13a1
0	2.50975273452413	0.298	0.006	0	Macrophages	Ccl7
0	2.49740753209642	0.649	0.028	0	Macrophages	AI607873
0	2.4969415465029	0.646	0.003	0	Macrophages	Cbr2
0	2.44210328331056	0.731	0.069	0	Macrophages	Ms4a6c
0	2.26680062722583	0.673	0.021	0	Macrophages	Cybb
0	2.03725719664337	0.683	0.082	0	Macrophages	Lgals1
0	2.006267408	0.37	0.007	0	Macrophages	Ccl24
0	2.00428290772198	0.593	0.028	0	Macrophages	Lilrb4a
0	1.87323099225964	0.424	0.001	0	Macrophages	Mgl2
0	1.83675269352422	0.375	0.022	0	Macrophages	Bmp2
0	1.8329586167779	0.651	0.076	0	Macrophages	Ms4a6b
0	1.80041178867345	0.528	0.003	0	Macrophages	Cd36
0	1.65721247608583	0.438	0.002	0	Macrophages	Cd163
0	1.57150306801053	0.516	0.057	0	Macrophages	Gpr65
0	1.54469880565494	0.472	0.003	0	Macrophages	Clec12a
0	1.45735623510978	0.521	0.047	0	Macrophages	Tgfbi
0	1.44550588582239	0.416	0.001	0	Macrophages	Clec4n
0	1.41708826906134	0.337	0.006	0	Macrophages	Folr2
0	1.29564645069534	0.344	0.007	0	Macrophages	Lilr4b
0	1.25764124716271	0.387	0.006	0	Macrophages	Igf1
0	1.15517046585692	0.288	0.009	0	Macrophages	Gpx3
0	1.12481191681286	0.407	0.009	0	Macrophages	Lilra5
0	1.06159910993541	0.329	0.017	0	Macrophages	Ccr1
0	1.03519683487703	0.363	0.003	0	Macrophages	Msr1
0	1.01408294179954	0.303	0.01	0	Macrophages	Mnda
0	1.00722544221494	0.298	0.007	0	Macrophages	Stap1
3.1284957932786e-298	1.41439355492313	0.528	0.067	8.75916252202142e-294	Macrophages	Ifi204
7.5725099819851e-295	1.07858572105755	0.479	0.056	2.12015134475619e-290	Macrophages	Clec4a3
1.05766214055151e-284	1.4568119839903	0.496	0.063	2.96124246111612e-280	Macrophages	Igfbp4
1.45307497874304e-283	1.90878899723735	0.6	0.095	4.06831932548476e-279	Macrophages	C5ar1
6.68260129684673e-280	1.26731212714438	0.426	0.046	1.87099471109115e-275	Macrophages	Ifi203
8.64912348054806e-280	1.95332138212661	0.649	0.113	2.42158159208385e-275	Macrophages	Stab1
9.12625322882044e-273	1.3949924197786	0.613	0.1	2.55516837900515e-268	Macrophages	Clec4a2
4.95549267401177e-256	2.33081643116815	0.789	0.2	1.38743883886982e-251	Macrophages	Maf
1.3122250099356e-253	2.18372062190434	0.586	0.098	3.67396758281769e-249	Macrophages	Ifi27l2a
7.33773311937853e-249	2.06172200168905	0.709	0.155	2.0544185187636e-244	Macrophages	Fcgr2b
2.74449305367487e-246	1.1385735096159	0.407	0.048	7.68403165167891e-242	Macrophages	Metrnl
5.86260661307745e-242	3.39090284250047	1	0.915	1.64141259952942e-237	Macrophages	Apoe
1.53716374065431e-236	2.46927847978243	0.826	0.261	4.30375104108393e-232	Macrophages	Ctsc
5.52040337161962e-226	1.90005732218539	0.743	0.196	1.54560253598606e-221	Macrophages	Blvrb
1.85827428818418e-221	1.1006684656898	0.315	0.031	5.20279635205806e-217	Macrophages	Gm26522
3.79429191886294e-216	1.41127392508316	0.63	0.13	1.06232585144325e-211	Macrophages	Smagp
5.58930514899189e-211	2.53122930496096	0.729	0.193	1.56489365561475e-206	Macrophages	Sdc4
3.17094308085693e-208	2.64407673768797	0.409	0.058	8.87800643778322e-204	Macrophages	Ccl2
1.97685032690278e-207	1.48676003539158	0.673	0.153	5.53478554526239e-203	Macrophages	Gmfg
3.86087480276612e-202	1.68680245288903	0.69	0.167	1.08096772727846e-197	Macrophages	Lst1
1.64129619322132e-199	2.97345433616254	0.828	0.294	4.59530108178106e-195	Macrophages	Cd14
1.3774870614196e-195	3.88887596877866	0.356	0.047	3.8566882745626e-191	Macrophages	H2-Ab1
1.13284501128834e-194	1.45586349047746	0.506	0.091	3.1717394626051e-190	Macrophages	Ms4a6d
1.4483260669683e-189	1.65512325383896	0.797	0.235	4.05502332229785e-185	Macrophages	Ptpn18
2.99871976163343e-185	4.76918221338153	0.54	0.114	8.39581558862127e-181	Macrophages	Cd74
1.03588440362535e-184	1.6495355243545	0.814	0.247	2.90026915327025e-180	Macrophages	Cd68
2.55022815058379e-183	1.48039401201115	0.613	0.144	7.1401287760045e-179	Macrophages	Stk17b
1.78845736050209e-176	1.91377681916006	0.973	0.863	5.00732291793375e-172	Macrophages	Ftl1
4.20157449089509e-176	1.66947404313235	0.729	0.228	1.17635682596081e-171	Macrophages	Ehd4
2.32099726570913e-171	1.82334722292469	0.937	0.423	6.49832814453242e-167	Macrophages	Fcer1g
5.62556437178791e-169	1.17899502452496	0.516	0.106	1.57504551281318e-164	Macrophages	Cd48
6.22258144184192e-169	1.17552700455715	0.576	0.127	1.7421983520869e-164	Macrophages	Emp3
1.05503517656842e-167	1.8279513582631	0.78	0.273	2.95388748735626e-163	Macrophages	Bst2
5.91436800194013e-166	1.23546078394597	0.436	0.075	1.6559047531832e-161	Macrophages	Cd38
1.31529359511185e-163	1.70565945306666	0.768	0.237	3.68255900759415e-159	Macrophages	Ifitm2
2.56498787748191e-162	1.26291444255427	0.593	0.143	7.18145305937387e-158	Macrophages	Adgre1
1.29208336863534e-160	1.02528989425955	0.494	0.099	3.61757501550523e-156	Macrophages	Cxcl16
3.02481115635297e-157	1.25991016871526	0.499	0.103	8.46886627555704e-153	Macrophages	Nfkbid
1.00200955055335e-156	1.44763297157734	0.985	0.897	2.80542633963928e-152	Macrophages	Rps29
2.51344426781885e-156	1.72479666992181	0.748	0.233	7.03714126103923e-152	Macrophages	Hpgd
2.92024717155106e-154	1.22563975381314	0.496	0.107	8.17610803090866e-150	Macrophages	P2rx7
1.8787923706986e-150	2.99633952263355	0.646	0.197	5.26024287948194e-146	Macrophages	Ccl12
6.96525990154662e-150	1.50513003763905	0.831	0.283	1.95013346723502e-145	Macrophages	Fcgr3
7.96389154789017e-144	1.49864626045302	0.605	0.164	2.22973035557829e-139	Macrophages	Slfn2
9.7599056212238e-144	1.77491904861678	0.935	0.658	2.73257837583024e-139	Macrophages	Ctsb
2.14431590878662e-143	1.26633209115848	0.993	0.936	6.00365568142077e-139	Macrophages	Tpt1
6.80671318872212e-140	1.33922542698439	0.697	0.207	1.90574355857842e-135	Macrophages	Alox5ap
4.51742694891724e-139	1.62511630388268	0.923	0.483	1.26478919715785e-134	Macrophages	Tyrobp
1.26437267643045e-134	1.17461009687685	0.62	0.173	3.53999061946999e-130	Macrophages	C3ar1
3.54226873438411e-134	2.77758588147456	0.419	0.087	9.91764400252864e-130	Macrophages	Il1b
8.28197557315993e-134	1.0374377222853	0.286	0.041	2.31878752097332e-129	Macrophages	C4b
5.23466795114579e-130	1.11700902412789	0.552	0.151	1.4656023329618e-125	Macrophages	Dhrs3
1.96605107942937e-125	1.47716294002516	0.523	0.134	5.50454981218636e-121	Macrophages	Ccl6
2.76094573541017e-124	1.36237534781666	0.61	0.199	7.7300958700014e-120	Macrophages	Wwp1
1.66126590456756e-123	1.43291835047126	0.571	0.165	4.65121227960825e-119	Macrophages	Pim1
1.64069488422078e-120	1.83762536427786	0.792	0.353	4.59361753684133e-116	Macrophages	Cebpb
3.28620169884579e-119	1.09816951954537	0.269	0.04	9.20070751642844e-115	Macrophages	Tnfsf9
6.32441477764651e-119	2.16864809900222	0.661	0.228	1.77070964944547e-114	Macrophages	Ccl3
1.01342386689325e-118	1.06001937658621	1	0.991	2.83738414252772e-114	Macrophages	Tmsb4x
5.30998765096207e-118	1.32569884902078	0.961	0.773	1.48669034251636e-113	Macrophages	Rpl10
2.37690537238178e-115	1.00179910344291	0.55	0.154	6.65485966159451e-111	Macrophages	Cd86
1.53371303293813e-110	1.25121885247004	0.499	0.14	4.29408974962017e-106	Macrophages	Plin2
2.4454586245233e-108	1.22657594016718	0.964	0.839	6.84679505694033e-104	Macrophages	Rps24
3.44838341689809e-108	1.51630791455787	0.903	0.702	9.65478389063128e-104	Macrophages	Sepp1
5.72550291401e-107	1.34949106691512	0.913	0.669	1.60302630586452e-102	Macrophages	Rps28
4.03629675620457e-106	1.27817869342247	0.528	0.152	1.13008236580215e-101	Macrophages	Hmox1
5.4428012920771e-104	1.13385307218765	0.971	0.861	1.52387550575575e-99	Macrophages	Fau
9.44247923757225e-103	1.29204066380362	0.659	0.25	2.64370533693548e-98	Macrophages	Gas6
5.85007992375612e-102	1.29941649330679	0.818	0.387	1.63790537705324e-97	Macrophages	Tmem176b
6.17778967450352e-101	1.20435922935103	0.966	0.583	1.7296575530675e-96	Macrophages	C1qc
1.2173123409704e-98	1.30614762619474	0.814	0.393	3.40823109224892e-94	Macrophages	Ucp2
5.71620220818487e-97	1.64461427947784	0.763	0.367	1.6004222942476e-92	Macrophages	Cd83
8.02738722929972e-97	1.01782821926867	0.688	0.253	2.24750787645934e-92	Macrophages	Lcp1
1.57579908417687e-95	1.09560863009551	0.964	0.807	4.41192227587839e-91	Macrophages	Rps12
3.77308257595054e-95	1.05222275406683	0.956	0.82	1.05638765961463e-90	Macrophages	Rpl35a
4.1326295580111e-95	1.26625569990229	0.649	0.235	1.15705362365195e-90	Macrophages	Ltc4s
1.11044473654357e-94	1.03179248558365	0.956	0.827	3.10902317337467e-90	Macrophages	Rps14
2.21898794947878e-94	1.12940484998028	0.976	0.7	6.21272246095068e-90	Macrophages	C1qa
5.4946843023375e-94	1.472827902	0.872	0.58	1.53840171096845e-89	Macrophages	Zfp36
1.31701825576828e-93	1.18702341774556	0.835	0.423	3.68738771250002e-89	Macrophages	Cyba
3.97546399887397e-91	-2.23660262	0.567	0.843	1.11305041040474e-86	Macrophages	Sparc
7.94443240417991e-91	1.02478333403666	0.978	0.852	2.22428218452229e-86	Macrophages	Rpl23
5.98624870191108e-88	1.01027878552906	0.981	0.703	1.67602991156106e-83	Macrophages	C1qb
1.0963662988556e-86	1.44337413771858	0.656	0.26	3.06960636353591e-82	Macrophages	Bcl2a1b
4.82437709003526e-85	1.06808289550595	0.785	0.335	1.35072909766807e-80	Macrophages	Fcrls
2.8959739361984e-83	1.12661749990141	0.884	0.602	8.10814782656827e-79	Macrophages	Clta
1.31042103682662e-82	1.39690956634148	0.697	0.334	3.66891681890716e-78	Macrophages	Marcksl1
3.52719286153926e-82	1.08245163110688	0.395	0.107	9.87543457373763e-78	Macrophages	Ccl9
1.8844572944731e-81	1.12445011851916	0.765	0.378	5.27610353306577e-77	Macrophages	Hexa
1.72816562837535e-80	1.02106141737545	0.942	0.788	4.83851812632531e-76	Macrophages	Rpl32
1.92724070698033e-78	1.49657051414269	0.7	0.349	5.39588853140353e-74	Macrophages	Nfkbiz
2.45062523598268e-78	1.01339603920456	0.937	0.766	6.86126053570432e-74	Macrophages	Rps11
4.87039317841675e-77	1.0292177444645	0.913	0.752	1.36361268209312e-72	Macrophages	Rps27
4.30647438804515e-76	1.08086628924867	0.85	0.539	1.20572669916488e-71	Macrophages	Cd63
4.45796636070397e-76	1.34163801932559	0.86	0.595	1.2481414216699e-71	Macrophages	Dusp1
4.75291643056728e-76	1.07459937161726	0.891	0.688	1.33072154223023e-71	Macrophages	Rpl12
2.38100650913774e-74	1.71425633634756	0.31	0.076	6.66634202428384e-70	Macrophages	Vcam1
3.66886813392372e-74	1.02431853193497	0.741	0.39	1.02720970013596e-69	Macrophages	Snx5
6.84768116559797e-73	1.12139580716898	0.973	0.857	1.91721377274412e-68	Macrophages	H3f3b
5.89317127343783e-72	1.01782759810609	0.63	0.263	1.64997009313712e-67	Macrophages	Fcgrt
1.04283088701992e-71	1.29311595430002	0.828	0.514	2.91971791747837e-67	Macrophages	Atf3
3.84136405004254e-68	1.04547172554759	0.678	0.352	1.07550510673091e-63	Macrophages	Asah1
9.43373598394748e-66	1.06106607976995	0.535	0.231	2.64125740078561e-61	Macrophages	Snx2
1.09972902310355e-64	1.21424375594846	0.864	0.678	3.07902131888533e-60	Macrophages	Nfkbia
4.54158361144794e-64	1.03467645154643	0.789	0.518	1.27155257953319e-59	Macrophages	Bri3
1.81850122145846e-62	1.24138438181102	0.797	0.478	5.09143971983941e-58	Macrophages	Gpx1
2.62093280373407e-60	-1.164401466	0.855	0.87	7.33808766389464e-56	Macrophages	Cd81
9.0313465425605e-60	1.40679079463894	0.714	0.41	2.52859640498609e-55	Macrophages	Ier3
1.52292757677724e-59	1.12164258294199	0.92	0.789	4.26389262946093e-55	Macrophages	Fos
8.33764823104761e-59	1.18284519802716	0.76	0.491	2.33437475172871e-54	Macrophages	Klf6
2.04506778249701e-57	1.19589529181409	0.755	0.42	5.72578077743513e-53	Macrophages	Srgn
8.6302243478459e-57	-1.393109416	0.685	0.82	2.41629021290989e-52	Macrophages	Tuba1a
2.73504934852951e-51	1.02810386586687	0.564	0.263	7.65759116601293e-47	Macrophages	Nr4a1
3.70536041009663e-49	-1.397849364	0.763	0.816	1.03742680761885e-44	Macrophages	Qk
1.35993539678521e-48	1.51823551372509	0.581	0.297	3.80754712391923e-44	Macrophages	Cited2
4.05663129503492e-48	-1.426023787	0.862	0.873	1.13577562998388e-43	Macrophages	Ckb
3.55948447895614e-46	-1.064899764	0.964	0.974	9.96584464418141e-42	Macrophages	mt-Cytb
1.43368867240315e-43	1.03607514305286	0.545	0.257	4.01404154499433e-39	Macrophages	Rgs2
4.39174191645177e-41	-1.949967057	0.392	0.619	1.22959990176817e-36	Macrophages	Ptn
6.31814401369165e-40	-1.945791738	1	0.998	1.76895396095339e-35	Macrophages	Plp1
1.51835045584196e-37	1.62877039848679	0.584	0.335	4.25107760626632e-33	Macrophages	Ccl4
2.07556364871843e-37	-1.557299801	0.579	0.739	5.81116310368186e-33	Macrophages	Scd2
3.26032746775754e-37	-1.141853377	0.099	0.407	9.12826484422755e-33	Macrophages	Tjp1
2.92023602290959e-36	-1.302145637	0.194	0.48	8.17607681694227e-32	Macrophages	Smad7
1.37214624250308e-35	-1.863907255	0.278	0.538	3.84173504976011e-31	Macrophages	Sptbn1
1.48015156085764e-35	-1.228932401	0.056	0.348	4.14412834008921e-31	Macrophages	Mast4
2.72312152745986e-35	-1.131007497	0.206	0.505	7.62419565258211e-31	Macrophages	Arhgap5
3.35663830509274e-34	-1.220257391	0.14	0.43	9.39791592659864e-30	Macrophages	Fermt2
3.56452740321221e-34	-2.022935816	0.419	0.633	9.97996382351356e-30	Macrophages	Sparcl1
1.2101064885967e-33	-2.043048388	0.627	0.75	3.38805614677305e-29	Macrophages	Mal
5.10207093193816e-33	-1.29715674	0.196	0.471	1.42847781952405e-28	Macrophages	Ldhb
1.58908069389088e-32	-1.148492616	0.564	0.694	4.44910812675567e-28	Macrophages	Dynll1
1.91975310884523e-32	-1.101996597	0.14	0.426	5.37492475414486e-28	Macrophages	Nedd4
2.31091533457299e-32	-1.309911001	0.184	0.461	6.47010075373746e-28	Macrophages	Serpine2
3.57374693325149e-32	-1.526547327	0.266	0.512	1.00057766637175e-27	Macrophages	Gng11
4.40089214406833e-31	-1.072466435	0.998	1	1.23216178249625e-26	Macrophages	Malat1
4.67838637191948e-31	-1.718174822	0.305	0.541	1.30985461641001e-26	Macrophages	Sept4
6.6533547530168e-31	-1.355142773	0.271	0.507	1.86280626374965e-26	Macrophages	Prnp
1.64892260332443e-30	-1.150378284	0.092	0.358	4.61665350478773e-26	Macrophages	Nfib
2.36123436330355e-30	-1.338863315	0.298	0.529	6.61098397037729e-26	Macrophages	Zbtb20
3.82325006500343e-30	-1.087746153	0.087	0.35	1.07043355319966e-25	Macrophages	Myo6
9.1936417689906e-30	-1.77727191	0.416	0.613	2.57403582248199e-25	Macrophages	Car2
5.34520759438027e-28	-1.803505744	0.346	0.537	1.49655122227459e-23	Macrophages	Gpm6b
7.28225760679282e-28	-1.267917336	0.208	0.453	2.03888648474985e-23	Macrophages	S100a16
3.34051941134449e-27	-1.086454936	0.254	0.495	9.35278624788232e-23	Macrophages	Dst
4.8933194666859e-27	-1.11501516	0.453	0.634	1.37003158428272e-22	Macrophages	Macf1
6.39138531382292e-27	-1.594074075	0.801	0.839	1.78946006016414e-22	Macrophages	Dbi
1.65495388409776e-26	-1.295490123	0.174	0.409	4.6335398846969e-22	Macrophages	Ndrg1
4.94579443515538e-26	-1.424873808	0.09	0.326	1.3847235259548e-21	Macrophages	Crip2
5.19202543855316e-26	-1.166660015	0.077	0.315	1.45366328228611e-21	Macrophages	Cd34
1.62062185969615e-25	-1.386405298	0.14	0.371	4.53741708277728e-21	Macrophages	Ank2
3.07116078960566e-24	-1.345406152	0.431	0.585	8.59863597873793e-20	Macrophages	Cd9
3.88602685398143e-24	-1.375183802	0.184	0.401	1.08800979857772e-19	Macrophages	Pllp
5.95565073666424e-24	-1.111009627	0.257	0.474	1.66746309325125e-19	Macrophages	Tubb4b
6.84424422536784e-24	-1.247580586	0.128	0.362	1.91625149821849e-19	Macrophages	Ttll7
1.26575628213752e-23	-1.012032554	0.102	0.324	3.54386443872862e-19	Macrophages	Ncam1
1.79416244416938e-23	-1.683686597	0.366	0.527	5.02329601118543e-19	Macrophages	Syt11
3.66022722469248e-22	-1.487248095	0.23	0.45	1.0247904183694e-17	Macrophages	Slc2a1
1.97243791955147e-21	-1.705255633	0.927	0.949	5.52243168716022e-17	Macrophages	Ptgds
2.50857457292955e-21	-1.771482257	0.54	0.655	7.02350708928814e-17	Macrophages	Aplp1
